session_timestamp_ms,phase,airflow_raw,timestamp_ms
185012,stairs,164,5012
185063,stairs,163,5063
185114,stairs,160,5114
185164,stairs,151,5164
185215,stairs,132,5215
185265,stairs,94,5265
185317,stairs,47,5317
185367,stairs,17,5367
185418,stairs,1,5418
185468,stairs,1,5468
185519,stairs,1,5519
185569,stairs,0,5569
185620,stairs,0,5620
185671,stairs,1,5671
185721,stairs,1,5721
185772,stairs,0,5772
185822,stairs,0,5822
185873,stairs,1,5873
185924,stairs,1,5924
185974,stairs,1,5974
186025,stairs,1,6025
186075,stairs,2,6075
186127,stairs,21,6127
186177,stairs,41,6177
186228,stairs,57,6228
186278,stairs,72,6278
186328,stairs,90,6328
186379,stairs,99,6379
186430,stairs,106,6430
186481,stairs,113,6481
186531,stairs,126,6531
186582,stairs,121,6582
186632,stairs,125,6632
186684,stairs,131,6684
186735,stairs,139,6735
186785,stairs,136,6785
186836,stairs,79,6836
186886,stairs,27,6886
186938,stairs,1,6938
186988,stairs,0,6988
187038,stairs,0,7038
187089,stairs,0,7089
187139,stairs,0,7139
187190,stairs,0,7190
187241,stairs,0,7241
187291,stairs,0,7291
187342,stairs,0,7342
187392,stairs,0,7392
187443,stairs,0,7443
187494,stairs,0,7494
187544,stairs,0,7544
187595,stairs,0,7595
187645,stairs,0,7645
187696,stairs,3,7696
187746,stairs,29,7746
187798,stairs,51,7798
187848,stairs,72,7848
187899,stairs,87,7899
187949,stairs,99,7949
187999,stairs,108,7999
188051,stairs,110,8051
188102,stairs,116,8102
188152,stairs,127,8152
188203,stairs,134,8203
188253,stairs,133,8253
188305,stairs,121,8305
188355,stairs,84,8355
188406,stairs,47,8406
188456,stairs,21,8456
188507,stairs,4,8507
188557,stairs,2,8557
188608,stairs,1,8608
188659,stairs,1,8659
188709,stairs,0,8709
188760,stairs,2,8760
188810,stairs,1,8810
188861,stairs,0,8861
188912,stairs,0,8912
188962,stairs,0,8962
189013,stairs,0,9013
189063,stairs,0,9063
189114,stairs,0,9114
189165,stairs,0,9165
189215,stairs,1,9215
189266,stairs,5,9266
189316,stairs,21,9316
189367,stairs,32,9367
189418,stairs,43,9418
189469,stairs,54,9469
189519,stairs,57,9519
189570,stairs,69,9570
189620,stairs,85,9620
189671,stairs,90,9671
189722,stairs,87,9722
189772,stairs,78,9772
189823,stairs,58,9823
189873,stairs,44,9873
189925,stairs,38,9925
189975,stairs,31,9975
190026,stairs,16,10026
190076,stairs,8,10076
190127,stairs,2,10127
190177,stairs,2,10177
190229,stairs,0,10229
190279,stairs,0,10279
190330,stairs,0,10330
190380,stairs,0,10380
190430,stairs,0,10430
190482,stairs,1,10482
190532,stairs,2,10532
190583,stairs,15,10583
190633,stairs,25,10633
190684,stairs,34,10684
190735,stairs,36,10735
190786,stairs,40,10786
190836,stairs,46,10836
190887,stairs,49,10887
190937,stairs,53,10937
190988,stairs,55,10988
191040,stairs,55,11040
191090,stairs,41,11090
191141,stairs,17,11141
191191,stairs,3,11191
191242,stairs,1,11242
191293,stairs,0,11293
191343,stairs,0,11343
191394,stairs,0,11394
191444,stairs,0,11444
191495,stairs,0,11495
191546,stairs,0,11546
191597,stairs,0,11597
191647,stairs,0,11647
191698,stairs,0,11698
191748,stairs,0,11748
191798,stairs,0,11798
191850,stairs,1,11850
191900,stairs,2,11900
191951,stairs,2,11951
192001,stairs,7,12001
192052,stairs,24,12052
192103,stairs,35,12103
192154,stairs,50,12154
192204,stairs,57,12204
192255,stairs,64,12255
192305,stairs,63,12305
192357,stairs,50,12357
192407,stairs,3,12407
192458,stairs,0,12458
192508,stairs,0,12508
192559,stairs,0,12559
192609,stairs,0,12609
192661,stairs,0,12661
192711,stairs,3,12711
192762,stairs,0,12762
192812,stairs,0,12812
192862,stairs,0,12862
192914,stairs,0,12914
192964,stairs,0,12964
193015,stairs,0,13015
193065,stairs,4,13065
193116,stairs,0,13116
193167,stairs,0,13167
193218,stairs,0,13218
193268,stairs,1,13268
193319,stairs,13,13319
193369,stairs,39,13369
193420,stairs,60,13420
193471,stairs,75,13471
193522,stairs,85,13522
193572,stairs,95,13572
193623,stairs,108,13623
193673,stairs,130,13673
193725,stairs,140,13725
193775,stairs,116,13775
193826,stairs,48,13826
193876,stairs,5,13876
193927,stairs,1,13927
193978,stairs,0,13978
194029,stairs,0,14029
194079,stairs,0,14079
194130,stairs,0,14130
194180,stairs,0,14180
194231,stairs,0,14231
194282,stairs,0,14282
194333,stairs,0,14333
194383,stairs,0,14383
194433,stairs,0,14433
194484,stairs,0,14484
194535,stairs,0,14535
194586,stairs,0,14586
194636,stairs,1,14636
194687,stairs,2,14687
194737,stairs,16,14737
194789,stairs,23,14789
194839,stairs,42,14839
194890,stairs,56,14890
194940,stairs,73,14940
194991,stairs,85,14991
195041,stairs,91,15041
195093,stairs,95,15093
195143,stairs,96,15143
195194,stairs,94,15194
195244,stairs,75,15244
195295,stairs,46,15295
195346,stairs,16,15346
195397,stairs,2,15397
195447,stairs,1,15447
195498,stairs,2,15498
195548,stairs,1,15548
195600,stairs,1,15600
195650,stairs,2,15650
195701,stairs,1,15701
195751,stairs,0,15751
195802,stairs,0,15802
195852,stairs,0,15852
195903,stairs,0,15903
195954,stairs,0,15954
196004,stairs,0,16004
196055,stairs,0,16055
196105,stairs,1,16105
196157,stairs,20,16157
196207,stairs,35,16207
196258,stairs,49,16258
196308,stairs,68,16308
196359,stairs,85,16359
196410,stairs,95,16410
196461,stairs,105,16461
196511,stairs,115,16511
196562,stairs,121,16562
196613,stairs,123,16613
196663,stairs,118,16663
196715,stairs,69,16715
196765,stairs,7,16765
196816,stairs,1,16816
196866,stairs,0,16866
196917,stairs,0,16917
196968,stairs,0,16968
197018,stairs,0,17018
197069,stairs,0,17069
197119,stairs,0,17119
197170,stairs,0,17170
197221,stairs,0,17221
197272,stairs,0,17272
197322,stairs,0,17322
197373,stairs,0,17373
197423,stairs,1,17423
197474,stairs,1,17474
197525,stairs,31,17525
197576,stairs,59,17576
197626,stairs,85,17626
197677,stairs,101,17677
197727,stairs,116,17727
197779,stairs,124,17779
197829,stairs,127,17829
197880,stairs,132,17880
197930,stairs,102,17930
197981,stairs,52,17981
198032,stairs,7,18032
198083,stairs,1,18083
198133,stairs,0,18133
198184,stairs,0,18184
198234,stairs,0,18234
198285,stairs,0,18285
198336,stairs,0,18336
198387,stairs,0,18387
198437,stairs,0,18437
198488,stairs,0,18488
198538,stairs,0,18538
198589,stairs,0,18589
198640,stairs,0,18640
198690,stairs,0,18690
198741,stairs,7,18741
198791,stairs,33,18791
198843,stairs,73,18843
198893,stairs,87,18893
198944,stairs,98,18944
198994,stairs,107,18994
199045,stairs,129,19045
199095,stairs,152,19095
199147,stairs,163,19147
199198,stairs,166,19198
199248,stairs,158,19248
199299,stairs,108,19299
199349,stairs,50,19349
199401,stairs,4,19401
199451,stairs,2,19451
199502,stairs,1,19502
199552,stairs,0,19552
199603,stairs,0,19603
199654,stairs,0,19654
199705,stairs,0,19705
199755,stairs,0,19755
199805,stairs,0,19805
199856,stairs,0,19856
199906,stairs,0,19906
199958,stairs,0,19958
200008,stairs,0,20008
200059,stairs,0,20059
200109,stairs,0,20109
200160,stairs,3,20160
200211,stairs,22,20211
200262,stairs,41,20262
200312,stairs,55,20312
200363,stairs,69,20363
200413,stairs,92,20413
200465,stairs,93,20465
200515,stairs,104,20515
200566,stairs,111,20566
200616,stairs,107,20616
200667,stairs,77,20667
200717,stairs,52,20717
200769,stairs,20,20769
200819,stairs,1,20819
200870,stairs,0,20870
200920,stairs,0,20920
200971,stairs,0,20971
201022,stairs,0,21022
201073,stairs,0,21073
201123,stairs,0,21123
201174,stairs,0,21174
201224,stairs,0,21224
201275,stairs,0,21275
201326,stairs,0,21326
201376,stairs,0,21376
201427,stairs,1,21427
201477,stairs,5,21477
201529,stairs,35,21529
201579,stairs,61,21579
201630,stairs,78,21630
201680,stairs,89,21680
201731,stairs,100,21731
201781,stairs,112,21781
201833,stairs,122,21833
201883,stairs,126,21883
201934,stairs,125,21934
201985,stairs,107,21985
202035,stairs,47,22035
202087,stairs,4,22087
202137,stairs,1,22137
202188,stairs,0,22188
202238,stairs,0,22238
202289,stairs,0,22289
202340,stairs,2,22340
202390,stairs,0,22390
202441,stairs,0,22441
202491,stairs,0,22491
202542,stairs,0,22542
202592,stairs,0,22592
202644,stairs,0,22644
202694,stairs,0,22694
202745,stairs,0,22745
202795,stairs,0,22795
202845,stairs,0,22845
202897,stairs,0,22897
202947,stairs,0,22947
202998,stairs,0,22998
203048,stairs,0,23048
203099,stairs,4,23099
203149,stairs,50,23149
203201,stairs,84,23201
203251,stairs,107,23251
203302,stairs,128,23302
203352,stairs,145,23352
203403,stairs,157,23403
203454,stairs,158,23454
203505,stairs,149,23505
203556,stairs,113,23556
203606,stairs,53,23606
203657,stairs,12,23657
203708,stairs,0,23708
203759,stairs,0,23759
203809,stairs,0,23809
203860,stairs,0,23860
203910,stairs,0,23910
203961,stairs,0,23961
204012,stairs,0,24012
204062,stairs,0,24062
204113,stairs,0,24113
204163,stairs,6,24163
204214,stairs,0,24214
204265,stairs,0,24265
204316,stairs,1,24316
204366,stairs,27,24366
204417,stairs,69,24417
204467,stairs,104,24467
204519,stairs,138,24519
204569,stairs,167,24569
204620,stairs,187,24620
204670,stairs,199,24670
204721,stairs,208,24721
204773,stairs,207,24773
204823,stairs,200,24823
204874,stairs,186,24874
204924,stairs,149,24924
204975,stairs,111,24975
205025,stairs,68,25025
205077,stairs,21,25077
205127,stairs,2,25127
205178,stairs,1,25178
205228,stairs,0,25228
205279,stairs,0,25279
205330,stairs,0,25330
205381,stairs,0,25381
205431,stairs,0,25431
205482,stairs,0,25482
205532,stairs,0,25532
205584,stairs,0,25584
205634,stairs,5,25634
205684,stairs,37,25684
205735,stairs,70,25735
205785,stairs,98,25785
205836,stairs,121,25836
205888,stairs,139,25888
205938,stairs,156,25938
205989,stairs,165,25989
206039,stairs,169,26039
206090,stairs,171,26090
206141,stairs,167,26141
206192,stairs,130,26192
206243,stairs,75,26243
206293,stairs,28,26293
206344,stairs,2,26344
206395,stairs,1,26395
206445,stairs,0,26445
206496,stairs,0,26496
206546,stairs,0,26546
206597,stairs,0,26597
206647,stairs,0,26647
206699,stairs,0,26699
206749,stairs,9,26749
206800,stairs,0,26800
206850,stairs,0,26850
206901,stairs,0,26901
206952,stairs,2,26952
207002,stairs,7,27002
207053,stairs,32,27053
207103,stairs,59,27103
207154,stairs,80,27154
207205,stairs,101,27205
207256,stairs,118,27256
207307,stairs,128,27307
207357,stairs,131,27357
207408,stairs,107,27408
207458,stairs,58,27458
207510,stairs,8,27510
207560,stairs,0,27560
207611,stairs,0,27611
207661,stairs,0,27661
207712,stairs,0,27712
207763,stairs,0,27763
207814,stairs,0,27814
207864,stairs,0,27864
207914,stairs,0,27914
207965,stairs,0,27965
208016,stairs,0,28016
208067,stairs,0,28067
208117,stairs,0,28117
208168,stairs,0,28168
208218,stairs,0,28218
208269,stairs,1,28269
208320,stairs,9,28320
208371,stairs,31,28371
208421,stairs,51,28421
208472,stairs,65,28472
208522,stairs,79,28522
208574,stairs,89,28574
208624,stairs,93,28624
208675,stairs,84,28675
208725,stairs,26,28725
208776,stairs,0,28776
208827,stairs,0,28827
208878,stairs,0,28878
208928,stairs,0,28928
208978,stairs,0,28978
209029,stairs,0,29029
209079,stairs,9,29079
209131,stairs,0,29131
209181,stairs,0,29181
209232,stairs,0,29232
209282,stairs,0,29282
209333,stairs,0,29333
209384,stairs,0,29384
209435,stairs,2,29435
209485,stairs,20,29485
209536,stairs,60,29536
209586,stairs,93,29586
209638,stairs,119,29638
209688,stairs,140,29688
209739,stairs,157,29739
209789,stairs,171,29789
209840,stairs,175,29840
209890,stairs,168,29890
209942,stairs,132,29942
209993,stairs,78,29993
210043,stairs,33,30043
210094,stairs,4,30094
210144,stairs,0,30144
210195,stairs,0,30195
210246,stairs,0,30246
210296,stairs,0,30296
210347,stairs,0,30347
210397,stairs,0,30397
210449,stairs,0,30449
210499,stairs,6,30499
210550,stairs,0,30550
210600,stairs,0,30600
210651,stairs,0,30651
210701,stairs,0,30701
210752,stairs,1,30752
210803,stairs,4,30803
210853,stairs,19,30853
210904,stairs,31,30904
210954,stairs,41,30954
211006,stairs,52,31006
211056,stairs,60,31056
211107,stairs,69,31107
211157,stairs,84,31157
211208,stairs,98,31208
211260,stairs,97,31260
211310,stairs,61,31310
211361,stairs,22,31361
211411,stairs,3,31411
211462,stairs,2,31462
211513,stairs,0,31513
211563,stairs,0,31563
211614,stairs,0,31614
211664,stairs,0,31664
211715,stairs,0,31715
211765,stairs,0,31765
211817,stairs,0,31817
211867,stairs,0,31867
211918,stairs,0,31918
211968,stairs,1,31968
212019,stairs,1,32019
212070,stairs,20,32070
212121,stairs,58,32121
212171,stairs,87,32171
212222,stairs,110,32222
212272,stairs,133,32272
212324,stairs,151,32324
212374,stairs,165,32374
212425,stairs,176,32425
212475,stairs,186,32475
212526,stairs,192,32526
212576,stairs,181,32576
212628,stairs,115,32628
212679,stairs,43,32679
212729,stairs,3,32729
212780,stairs,9,32780
212830,stairs,0,32830
212882,stairs,0,32882
212932,stairs,0,32932
212982,stairs,0,32982
213033,stairs,0,33033
213083,stairs,0,33083
213135,stairs,0,33135
213185,stairs,8,33185
213236,stairs,0,33236
213286,stairs,0,33286
213337,stairs,0,33337
213387,stairs,33,33387
213439,stairs,67,33439
213489,stairs,104,33489
213540,stairs,132,33540
213590,stairs,156,33590
213641,stairs,172,33641
213692,stairs,185,33692
213743,stairs,188,33743
213793,stairs,183,33793
213844,stairs,166,33844
213895,stairs,118,33895
213946,stairs,59,33946
213997,stairs,10,33997
214047,stairs,1,34047
214098,stairs,0,34098
214148,stairs,0,34148
214199,stairs,0,34199
214250,stairs,0,34250
214300,stairs,7,34300
214351,stairs,0,34351
214401,stairs,0,34401
214452,stairs,1,34452
214503,stairs,0,34503
214554,stairs,0,34554
214604,stairs,1,34604
214655,stairs,4,34655
214705,stairs,44,34705
214757,stairs,78,34757
214807,stairs,105,34807
214858,stairs,129,34858
214908,stairs,147,34908
214959,stairs,151,34959
215009,stairs,157,35009
215061,stairs,131,35061
215112,stairs,78,35112
215162,stairs,28,35162
215213,stairs,1,35213
215263,stairs,0,35263
215315,stairs,0,35315
215365,stairs,0,35365
215415,stairs,0,35415
215466,stairs,0,35466
215516,stairs,0,35516
215568,stairs,0,35568
215618,stairs,0,35618
215669,stairs,0,35669
215719,stairs,0,35719
215770,stairs,0,35770
215820,stairs,2,35820
215872,stairs,33,35872
215922,stairs,69,35922
215973,stairs,99,35973
216023,stairs,125,36023
216074,stairs,149,36074
216125,stairs,167,36125
216176,stairs,172,36176
216226,stairs,171,36226
216277,stairs,138,36277
216327,stairs,88,36327
216379,stairs,34,36379
216429,stairs,2,36429
216480,stairs,0,36480
216530,stairs,0,36530
216581,stairs,0,36581
216631,stairs,0,36631
216683,stairs,0,36683
216733,stairs,0,36733
216784,stairs,0,36784
216834,stairs,3,36834
216885,stairs,0,36885
216936,stairs,0,36936
216986,stairs,1,36986
217037,stairs,17,37037
217087,stairs,36,37087
217138,stairs,55,37138
217189,stairs,70,37189
217240,stairs,88,37240
217291,stairs,105,37291
217341,stairs,125,37341
217392,stairs,140,37392
217442,stairs,125,37442
217494,stairs,67,37494
217544,stairs,17,37544
217595,stairs,1,37595
217645,stairs,0,37645
217696,stairs,0,37696
217747,stairs,0,37747
217798,stairs,0,37798
217848,stairs,0,37848
217899,stairs,0,37899
217949,stairs,0,37949
218000,stairs,0,38000
218051,stairs,0,38051
218101,stairs,0,38101
218152,stairs,0,38152
218202,stairs,1,38202
218253,stairs,11,38253
218304,stairs,49,38304
218355,stairs,78,38355
218405,stairs,103,38405
218456,stairs,121,38456
218506,stairs,137,38506
218558,stairs,145,38558
218609,stairs,146,38609
218659,stairs,130,38659
218710,stairs,82,38710
218760,stairs,24,38760
218812,stairs,1,38812
218862,stairs,0,38862
218913,stairs,7,38913
218963,stairs,0,38963
219014,stairs,0,39014
219065,stairs,0,39065
219115,stairs,0,39115
219166,stairs,3,39166
219216,stairs,0,39216
219267,stairs,0,39267
219317,stairs,0,39317
219369,stairs,0,39369
219419,stairs,1,39419
219470,stairs,11,39470
219520,stairs,36,39520
219571,stairs,54,39571
219622,stairs,71,39622
219673,stairs,89,39673
219723,stairs,108,39723
219774,stairs,123,39774
219824,stairs,143,39824
219876,stairs,146,39876
219927,stairs,124,39927
219977,stairs,72,39977
220028,stairs,18,40028
220078,stairs,1,40078
220129,stairs,0,40129
220180,stairs,0,40180
220230,stairs,0,40230
220281,stairs,0,40281
220331,stairs,0,40331
220382,stairs,0,40382
220433,stairs,0,40433
220484,stairs,0,40484
220534,stairs,0,40534
220585,stairs,0,40585
220635,stairs,0,40635
220687,stairs,0,40687
220737,stairs,1,40737
220787,stairs,24,40787
220838,stairs,47,40838
220888,stairs,67,40888
220939,stairs,88,40939
220991,stairs,98,40991
221041,stairs,110,41041
221092,stairs,123,41092
221142,stairs,127,41142
221193,stairs,103,41193
221244,stairs,67,41244
221295,stairs,27,41295
221345,stairs,3,41345
221396,stairs,0,41396
221446,stairs,0,41446
221498,stairs,0,41498
221548,stairs,5,41548
221599,stairs,0,41599
221649,stairs,0,41649
221699,stairs,0,41699
221750,stairs,0,41750
221801,stairs,0,41801
221852,stairs,0,41852
221902,stairs,1,41902
221953,stairs,2,41953
222003,stairs,6,42003
222055,stairs,32,42055
222105,stairs,52,42105
222156,stairs,68,42156
222206,stairs,82,42206
