session_timestamp_ms,phase,gsr,ecg_raw
10451,relax,,2.4
10455,relax,,1.769
10458,relax,,1.3
10460,relax,,1.29
10463,relax,,1.862
10466,relax,,2.634
10468,relax,,2.903
10471,relax,,2.532
10474,relax,,1.891
10477,relax,,1.369
10479,relax,,1.241
10482,relax,,1.706
10485,relax,,2.478
10488,relax,,2.845
10490,relax,,2.561
10493,relax,,1.945
10497,relax,,1.403
10500,relax,,1.232
10502,relax,,1.642
10505,relax,,2.414
10508,relax,,2.84
10510,relax,,2.551
10513,relax,,1.901
10516,relax,,1.344
10519,relax,,1.031
10521,relax,,1.246
10524,relax,,1.818
10527,relax,,2.307
10530,relax,,2.214
10532,relax,,1.725
10535,relax,,1.241
10539,relax,,1.041
10541,relax,1.53,
10542,relax,,1.398
10544,relax,,2.263
10547,relax,,3.045
10550,relax,,3.123
10552,relax,,2.61
10555,relax,,1.94
10558,relax,,1.486
10561,relax,,1.569
10563,relax,,2.204
10566,relax,,2.825
10569,relax,,2.82
10572,relax,,2.287
10574,relax,,1.662
10577,relax,,1.232
10580,relax,,1.276
10584,relax,,1.891
10586,relax,,2.615
10589,relax,,2.776
10592,relax,,2.336
10594,relax,,1.716
10597,relax,,1.251
10600,relax,,1.232
10603,relax,,1.779
10605,relax,,2.498
10608,relax,,2.737
10611,relax,,2.39
10614,relax,,1.75
10616,relax,,1.271
10619,relax,,1.197
10622,relax,,1.706
10626,relax,,2.502
10628,relax,,2.854
10631,relax,,2.532
10634,relax,,1.896
10636,relax,,1.359
10639,relax,,1.173
10642,relax,,1.569
10645,relax,,2.336
10647,relax,,2.752
10650,relax,,2.502
10653,relax,,1.901
10656,relax,,1.359
10658,relax,,1.139
10661,relax,,1.476
10664,relax,,2.234
10668,relax,,2.757
10670,relax,,2.586
10673,relax,,2.004
10676,relax,,1.432
10678,relax,,1.134
10681,relax,,1.369
10684,relax,,2.077
10687,relax,,2.669
10689,relax,,2.6
10692,relax,,2.058
10695,relax,,1.481
10698,relax,,1.119
10700,relax,,1.271
10703,relax,,1.931
10706,relax,,2.586
10710,relax,,2.63
10712,relax,,2.121
10715,relax,,1.54
10718,relax,,1.144
10721,relax,,1.222
10723,relax,,1.833
10726,relax,,2.527
10729,relax,,2.659
10731,relax,,2.214
10734,relax,,1.623
10737,relax,,1.183
10740,relax,,1.178
10742,relax,,1.73
10743,relax,1.63,
10745,relax,,2.454
10748,relax,,2.678
10752,relax,,2.287
10754,relax,,1.696
10757,relax,,1.222
10760,relax,,1.168
10763,relax,,1.676
10765,relax,,2.434
10768,relax,,2.771
10771,relax,,2.483
10773,relax,,1.843
10776,relax,,1.334
10779,relax,,1.197
10782,relax,,1.657
10784,relax,,2.493
10787,relax,,2.903
10790,relax,,2.669
10793,relax,,2.063
10796,relax,,1.491
10799,relax,,1.276
10802,relax,,1.662
10805,relax,,2.463
10807,relax,,2.981
10810,relax,,2.81
10813,relax,,2.19
10815,relax,,1.574
10818,relax,,1.276
10821,relax,,1.564
10824,relax,,2.336
10826,relax,,2.947
10829,relax,,2.864
10832,relax,,2.292
10835,relax,,1.667
10838,relax,,1.305
10841,relax,,1.5
10844,relax,,2.219
10847,relax,,2.898
10849,relax,,2.913
10852,relax,,2.385
10855,relax,,1.735
10857,relax,,1.305
10860,relax,,1.398
10863,relax,,2.058
10866,relax,,2.781
10868,relax,,2.874
10871,relax,,2.395
10874,relax,,1.755
10877,relax,,1.305
10880,relax,,1.329
10883,relax,,1.916
10886,relax,,2.674
10889,relax,,2.889
10891,relax,,2.463
10894,relax,,1.823
10897,relax,,1.32
10899,relax,,1.246
10902,relax,,1.804
10905,relax,,2.546
10908,relax,,2.864
10910,relax,,2.517
10913,relax,,1.887
10916,relax,,1.359
10919,relax,,1.217
10921,relax,,1.662
10925,relax,,2.434
10928,relax,,2.864
10931,relax,,2.639
10933,relax,,1.999
10936,relax,,1.437
10939,relax,,1.222
10941,relax,,1.593
10944,relax,,2.366
10946,relax,1.73,
10947,relax,,2.859
10950,relax,,2.688
10952,relax,,2.038
10955,relax,,1.471
10958,relax,,1.193
10961,relax,,1.486
10963,relax,,2.229
10967,relax,,2.796
10970,relax,,2.683
10973,relax,,2.102
10975,relax,,1.515
10978,relax,,1.188
10981,relax,,1.393
10984,relax,,2.116
10986,relax,,2.791
10989,relax,,2.801
10992,relax,,2.273
10994,relax,,1.652
10997,relax,,1.261
11000,relax,,1.373
11003,relax,,2.028
11005,relax,,2.713
11009,relax,,2.791
11012,relax,,2.292
11015,relax,,1.667
11017,relax,,1.241
11020,relax,,1.305
11023,relax,,1.921
11026,relax,,2.664
11028,relax,,2.825
11031,relax,,2.375
11034,relax,,1.745
11036,relax,,1.271
11039,relax,,1.237
11042,relax,,1.789
11045,relax,,2.556
11047,relax,,2.83
11051,relax,,2.468
11054,relax,,1.843
11057,relax,,1.334
11059,relax,,1.232
11062,relax,,1.73
11065,relax,,2.532
11068,relax,,2.913
11070,relax,,2.595
11073,relax,,1.95
11076,relax,,1.393
11079,relax,,1.212
11081,relax,,1.618
11084,relax,,2.41
11087,relax,,2.879
11089,relax,,2.649
11092,relax,,2.033
11096,relax,,1.496
11099,relax,,1.202
11101,relax,,1.52
11104,relax,,2.283
11107,relax,,2.815
11110,relax,,2.669
11112,relax,,2.077
11115,relax,,1.491
11118,relax,,1.178
11121,relax,,1.417
11123,relax,,2.126
11126,relax,,2.737
11129,relax,,2.703
11132,relax,,2.16
11134,relax,,1.569
11138,relax,,1.207
11141,relax,,1.354
11143,relax,,2.043
11146,relax,,2.737
11149,relax,1.73,2.781
11152,relax,,2.278
11154,relax,,1.652
11157,relax,,1.227
11160,relax,,1.3
11163,relax,,1.935
11165,relax,,2.654
11168,relax,,2.815
11171,relax,,2.322
11174,relax,,1.696
11176,relax,,1.251
11180,relax,,1.261
11183,relax,,1.852
11185,relax,,2.615
11188,relax,,2.849
11191,relax,,2.439
11194,relax,,1.804
11196,relax,,1.315
11199,relax,,1.246
11202,relax,,1.764
11205,relax,,2.537
11207,relax,,2.845
11210,relax,,2.507
11213,relax,,1.877
11216,relax,,1.354
11218,relax,,1.212
11222,relax,,1.652
11225,relax,,2.434
11228,relax,,2.869
11230,relax,,2.625
11233,relax,,1.994
11236,relax,,1.427
11238,relax,,1.188
11241,relax,,1.53
11244,relax,,2.292
11247,relax,,2.805
11249,relax,,2.634
11252,relax,,2.048
11255,relax,,1.481
11258,relax,,1.193
11260,relax,,1.476
11264,relax,,2.234
11267,relax,,2.859
11270,relax,,2.761
11272,relax,,2.19
11275,relax,,1.559
11278,relax,,1.237
11280,relax,,1.457
11283,relax,,2.195
11286,relax,,2.879
11289,relax,,2.879
11291,relax,,2.312
11294,relax,,1.662
11297,relax,,1.202
11300,relax,,1.158
11302,relax,,1.593
11305,relax,,2.107
11309,relax,,2.141
11312,relax,,1.72
11314,relax,,1.237
11317,relax,,0.934
11320,relax,,1.08
11322,relax,,1.764
11325,relax,,2.625
11328,relax,,2.962
11331,relax,,2.698
11333,relax,,2.077
11336,relax,,1.584
11339,relax,,1.535
11342,relax,,2.072
11344,relax,,2.83
11347,relax,,3.079
11351,relax,,2.659
11352,relax,1.53,
11354,relax,,1.975
11356,relax,,1.452
11359,relax,,1.251
11362,relax,,1.681
11364,relax,,2.454
11367,relax,,2.84
11370,relax,,2.551
11373,relax,,1.921
11375,relax,,1.383
11378,relax,,1.183
11381,relax,,1.559
11384,relax,,2.336
11386,relax,,2.82
11389,relax,,2.62
11393,relax,,2.014
11396,relax,,1.442
11398,relax,,1.173
11401,relax,,1.461
11404,relax,,2.199
11407,relax,,2.742
11409,relax,,2.62
11412,relax,,2.048
11415,relax,,1.476
11417,relax,,1.149
11420,relax,,1.354
11423,relax,,2.043
11426,relax,,2.654
11428,relax,,2.644
11431,relax,,2.121
11435,relax,,1.535
11438,relax,,1.168
11440,relax,,1.31
11443,relax,,1.989
11446,relax,,2.698
11449,relax,,2.786
11451,relax,,2.297
11454,relax,,1.667
11457,relax,,1.222
11459,relax,,1.261
11462,relax,,1.857
11465,relax,,2.586
11468,relax,,2.732
11470,relax,,2.273
11473,relax,,1.662
11476,relax,,1.202
11480,relax,,1.183
11482,relax,,1.73
11485,relax,,2.473
11488,relax,,2.742
11491,relax,,2.317
11493,relax,,1.706
11496,relax,,1.227
11499,relax,,1.124
11502,relax,,1.588
11504,relax,,2.341
11507,relax,,2.708
11510,relax,,2.41
11512,relax,,1.813
11515,relax,,1.3
11518,relax,,1.129
11522,relax,,1.535
11524,relax,,2.302
11527,relax,,2.766
11530,relax,,2.507
11533,relax,,1.901
11535,relax,,1.359
11538,relax,,1.124
11541,relax,,1.447
11544,relax,,2.204
11546,relax,,2.742
11549,relax,,2.61
11552,relax,,2.033
11554,relax,1.44,1.466
11557,relax,,1.163
11560,relax,,1.422
11564,relax,,2.175
11566,relax,,2.791
11569,relax,,2.747
11572,relax,,2.204
11575,relax,,1.593
11577,relax,,1.261
11580,relax,,1.432
11583,relax,,2.16
11586,relax,,2.874
11588,relax,,2.933
11591,relax,,2.41
11594,relax,,1.764
11597,relax,,1.329
11599,relax,,1.417
11602,relax,,2.092
11606,relax,,2.845
11608,relax,,2.986
11611,relax,,2.517
11614,relax,,1.857
11617,relax,,1.378
11619,relax,,1.378
11622,relax,,1.975
11625,relax,,2.752
11628,relax,,2.981
11630,relax,,2.561
11633,relax,,1.901
11636,relax,,1.383
11639,relax,,1.31
11641,relax,,1.857
11644,relax,,2.674
11648,relax,,2.991
11650,relax,,2.63
11653,relax,,1.97
11656,relax,,1.422
11659,relax,,1.256
11661,relax,,1.706
11664,relax,,2.512
11667,relax,,2.942
11670,relax,,2.678
11672,relax,,2.043
11675,relax,,1.481
11678,relax,,1.241
11681,relax,,1.613
11683,relax,,2.39
11686,relax,,2.903
11689,relax,,2.722
11693,relax,,2.116
11695,relax,,1.515
11698,relax,,1.217
11701,relax,,1.491
11703,relax,,2.243
11706,relax,,2.835
11709,relax,,2.747
11712,relax,,2.17
11714,relax,,1.559
11717,relax,,1.212
11720,relax,,1.403
11723,relax,,2.107
11725,relax,,2.752
11728,relax,,2.747
11731,relax,,2.204
11735,relax,,1.588
11737,relax,,1.197
11740,relax,,1.31
11743,relax,,1.979
11745,relax,,2.713
11748,relax,,2.825
11751,relax,,2.341
11754,relax,,1.706
11756,relax,,1.261
11757,relax,1.44,
11759,relax,,1.29
11762,relax,,1.911
11765,relax,,2.659
11767,relax,,2.84
11770,relax,,2.405
11773,relax,,1.769
11777,relax,,1.29
11779,relax,,1.251
11782,relax,,1.784
11785,relax,,2.551
11787,relax,,2.83
11790,relax,,2.454
11793,relax,,1.828
11796,relax,,1.315
11798,relax,,1.197
11801,relax,,1.681
11804,relax,,2.488
11807,relax,,2.908
11809,relax,,2.639
11812,relax,,2.014
11815,relax,,1.447
11819,relax,,1.227
11821,relax,,1.608
11824,relax,,2.38
11827,relax,,2.903
11829,relax,,2.659
11832,relax,,2.048
11835,relax,,1.466
11838,relax,,1.193
11840,relax,,1.496
11843,relax,,2.263
11846,relax,,2.835
11849,relax,,2.717
11851,relax,,2.126
11854,relax,,1.52
11857,relax,,1.193
11860,relax,,1.417
11863,relax,,2.136
11866,relax,,2.771
11869,relax,,2.776
11872,relax,,2.195
11874,relax,,1.593
11877,relax,,1.207
11880,relax,,1.359
11882,relax,,2.038
11885,relax,,2.747
11888,relax,,2.835
11891,relax,,2.346
11893,relax,,1.711
11896,relax,,1.261
11899,relax,,1.3
11902,relax,,1.926
11905,relax,,2.678
11908,relax,,2.854
11911,relax,,2.405
11914,relax,,1.764
11916,relax,,1.29
11919,relax,,1.261
11922,relax,,1.813
11924,relax,,2.586
11927,relax,,2.864
11930,relax,,2.478
11933,relax,,1.838
11935,relax,,1.329
11938,relax,,1.227
11941,relax,,1.72
11944,relax,,2.512
11947,relax,,2.869
11950,relax,,2.546
11953,relax,,1.901
11956,relax,,1.364
11958,relax,,1.183
11960,relax,1.44,
11961,relax,,1.593
11964,relax,,2.37
11967,relax,,2.83
11969,relax,,2.586
11972,relax,,1.975
11975,relax,,1.417
11977,relax,,1.193
11980,relax,,1.549
11983,relax,,2.356
11986,relax,,2.898
11988,relax,,2.732
11992,relax,,2.107
11995,relax,,1.505
11998,relax,,1.197
12000,relax,,1.437
12003,relax,,2.18
12006,relax,,2.82
12009,relax,,2.708
12011,relax,,2.146
12014,relax,,1.535
12017,relax,,1.178
12019,relax,,1.354
12022,relax,,2.058
12025,relax,,2.742
12028,relax,,2.752
12030,relax,,2.229
12034,relax,,1.618
12037,relax,,1.212
12040,relax,,1.315
12042,relax,,1.97
12045,relax,,2.703
12048,relax,,2.84
12051,relax,,2.361
12053,relax,,1.73
12056,relax,,1.271
12059,relax,,1.276
12062,relax,,1.872
12064,relax,,2.649
12067,relax,,2.869
12070,relax,,2.434
12072,relax,,1.789
12076,relax,,1.266
12079,relax,,1.119
12082,relax,,1.466
12084,relax,,2.043
12087,relax,,2.234
12090,relax,,1.877
12093,relax,,1.373
12095,relax,,0.982
12098,relax,,0.943
12101,relax,,1.461
12104,relax,,2.346
12106,relax,,2.884
12109,relax,,2.713
12112,relax,,2.18
12114,relax,,1.667
12118,relax,,1.491
12121,relax,,1.921
12124,relax,,2.703
12126,relax,,3.123
12129,relax,,2.835
12132,relax,,2.165
12135,relax,,1.544
12137,relax,,1.241
12140,relax,,1.505
12143,relax,,2.234
12146,relax,,2.81
12148,relax,,2.698
12151,relax,,2.116
12154,relax,,1.52
12157,relax,,1.178
12160,relax,,1.393
12163,relax,1.44,2.111
12166,relax,,2.771
12168,relax,,2.761
12171,relax,,2.214
12174,relax,,1.598
12177,relax,,1.212
12179,relax,,1.349
12182,relax,,2.019
12185,relax,,2.717
12188,relax,,2.786
12190,relax,,2.278
12193,relax,,1.652
12196,relax,,1.227
12199,relax,,1.285
12201,relax,,1.916
12205,relax,,2.659
12208,relax,,2.815
12211,relax,,2.356
12213,relax,,1.72
12216,relax,,1.246
12219,relax,,1.217
12221,relax,,1.75
12224,relax,,2.512
12227,relax,,2.796
12230,relax,,2.424
12232,relax,,1.804
12235,relax,,1.295
12238,relax,,1.188
12241,relax,,1.642
12243,relax,,2.419
12247,relax,,2.796
12250,relax,,2.488
12253,relax,,1.867
12255,relax,,1.329
12258,relax,,1.134
12261,relax,,1.52
12263,relax,,2.278
12266,relax,,2.752
12269,relax,,2.517
12272,relax,,1.911
12274,relax,,1.364
12277,relax,,1.109
12280,relax,,1.413
12283,relax,,2.141
12285,relax,,2.669
12289,relax,,2.512
12292,relax,,1.935
12295,relax,,1.378
12297,relax,,1.08
12300,relax,,1.31
12303,relax,,2.019
12305,relax,,2.62
12308,relax,,2.566
12311,relax,,2.028
12314,relax,,1.442
12316,relax,,1.109
12319,relax,,1.256
12322,relax,,1.935
12325,relax,,2.61
12327,relax,,2.678
12331,relax,,2.18
12334,relax,,1.579
12337,relax,,1.217
12339,relax,,1.281
12342,relax,,1.955
12345,relax,,2.757
12347,relax,,2.933
12350,relax,,2.473
12353,relax,,1.818
12356,relax,,1.334
12358,relax,,1.31
12361,relax,,1.906
12364,relax,,2.737
12365,relax,1.63,
12367,relax,,3.025
12369,relax,,2.615
12372,relax,,1.94
12376,relax,,1.413
12379,relax,,1.329
12381,relax,,1.877
12384,relax,,2.722
12387,relax,,3.109
12390,relax,,2.771
12392,relax,,2.087
12395,relax,,1.51
12398,relax,,1.339
12400,relax,,1.808
12403,relax,,2.644
12406,relax,,3.099
12409,relax,,2.83
12411,relax,,2.209
12414,relax,,1.564
12418,relax,,1.305
12421,relax,,1.662
12423,relax,,2.473
12426,relax,,3.035
12429,relax,,2.879
12432,relax,,2.253
12434,relax,,1.623
12437,relax,,1.29
12440,relax,,1.549
12442,relax,,2.326
12445,relax,,2.952
12448,relax,,2.849
12451,relax,,2.239
12453,relax,,1.603
12456,relax,,1.227
12460,relax,,1.393
12463,relax,,2.121
12465,relax,,2.83
12468,relax,,2.849
12471,relax,,2.297
12474,relax,,1.662
12476,relax,,1.251
12479,relax,,1.369
12482,relax,,2.053
12485,relax,,2.801
12487,relax,,2.913
12490,relax,,2.4
12493,relax,,1.75
12495,relax,,1.281
12498,relax,,1.285
12502,relax,,1.882
12505,relax,,2.659
12507,relax,,2.869
12510,relax,,2.429
12513,relax,,1.784
12516,relax,,1.29
12518,relax,,1.227
12521,relax,,1.76
12524,relax,,2.59
12527,relax,,2.933
12529,relax,,2.566
12532,relax,,1.906
12535,relax,,1.373
12537,relax,,1.232
12540,relax,,1.706
12544,relax,,2.542
12547,relax,,2.967
12549,relax,,2.654
12552,relax,,1.999
12555,relax,,1.422
12558,relax,,1.207
12560,relax,,1.588
12563,relax,,2.395
12566,relax,,2.908
12568,relax,1.63,
12569,relax,,2.708
12571,relax,,2.082
12574,relax,,1.491
12577,relax,,1.217
12579,relax,,1.53
12582,relax,,2.331
12585,relax,,2.937
12589,relax,,2.82
12591,relax,,2.209
12594,relax,,1.579
12597,relax,,1.237
12600,relax,,1.476
12602,relax,,2.253
12605,relax,,2.962
12608,relax,,2.898
12611,relax,,2.297
12613,relax,,1.652
12616,relax,,1.271
12619,relax,,1.373
12622,relax,,2.087
12624,relax,,2.825
12627,relax,,2.913
12631,relax,,2.395
12633,relax,,1.74
12636,relax,,1.295
12639,relax,,1.329
12642,relax,,1.97
12644,relax,,2.732
12647,relax,,2.908
12650,relax,,2.429
12653,relax,,1.774
12655,relax,,1.29
12658,relax,,1.271
12661,relax,,1.862
12664,relax,,2.683
12666,relax,,2.967
12669,relax,,2.556
12673,relax,,1.891
12675,relax,,1.359
12678,relax,,1.251
12681,relax,,1.76
12684,relax,,2.581
12686,relax,,2.967
12689,relax,,2.644
12692,relax,,1.97
12695,relax,,1.408
12697,relax,,1.222
12700,relax,,1.652
12703,relax,,2.463
12706,relax,,2.898
12708,relax,,2.62
12711,relax,,1.97
12715,relax,,1.403
12717,relax,,1.144
12720,relax,,1.466
12723,relax,,2.273
12726,relax,,2.859
12728,relax,,2.752
12731,relax,,2.111
12734,relax,,1.51
12737,relax,,1.197
12739,relax,,1.452
12742,relax,,2.214
12745,relax,,2.835
12748,relax,,2.742
12750,relax,,2.136
12753,relax,,1.535
12756,relax,,1.168
12760,relax,,1.349
12762,relax,,2.082
12765,relax,,2.82
12768,relax,,2.879
12770,relax,,2.322
12771,relax,1.53,
12773,relax,,1.676
12776,relax,,1.271
12779,relax,,1.334
12781,relax,,2.004
12784,relax,,2.752
12787,relax,,2.898
12790,relax,,2.424
12792,relax,,1.75
12795,relax,,1.276
12798,relax,,1.285
12802,relax,,1.896
12804,relax,,2.698
12807,relax,,2.928
12810,relax,,2.478
12813,relax,,1.813
12815,relax,,1.315
12818,relax,,1.237
12821,relax,,1.794
12823,relax,,2.62
12826,relax,,2.947
12829,relax,,2.561
12832,relax,,1.896
12834,relax,,1.339
12837,relax,,1.1
12840,relax,,1.393
12844,relax,,2.033
12846,relax,,2.41
12849,relax,,2.175
12852,relax,,1.632
12854,relax,,1.173
12857,relax,,1.075
12860,relax,,1.613
12863,relax,,2.6
12865,relax,,3.236
12868,relax,,3.123
12871,relax,,2.512
12874,relax,,1.843
12876,relax,,1.515
12879,relax,,1.794
12882,relax,,2.595
12886,relax,,3.182
12888,relax,,3.006
12891,relax,,2.322
12894,relax,,1.657
12896,relax,,1.266
12899,relax,,1.461
12902,relax,,2.214
12905,relax,,2.928
12907,relax,,2.918
12910,relax,,2.322
12913,relax,,1.672
12916,relax,,1.241
12918,relax,,1.339
12921,relax,,2.033
12924,relax,,2.786
12928,relax,,2.874
12930,relax,,2.336
12933,relax,,1.691
12936,relax,,1.237
12939,relax,,1.266
12941,relax,,1.891
12944,relax,,2.708
12947,relax,,2.923
12949,relax,,2.454
12952,relax,,1.823
12955,relax,,1.285
12958,relax,,1.227
12960,relax,,1.789
12963,relax,,2.62
12966,relax,,2.933
12969,relax,,2.532
12972,relax,,1.872
12974,relax,1.44,
12975,relax,,1.334
12978,relax,,1.202
12981,relax,,1.686
12983,relax,,2.527
12986,relax,,2.952
12989,relax,,2.639
12991,relax,,1.984
12994,relax,,1.417
12997,relax,,1.193
13000,relax,,1.584
13002,relax,,2.41
13005,relax,,2.913
13008,relax,,2.678
13011,relax,,2.028
13014,relax,,1.447
13017,relax,,1.183
13020,relax,,1.515
13023,relax,,2.331
13025,relax,,2.928
13028,relax,,2.796
13031,relax,,2.141
13033,relax,,1.53
13036,relax,,1.193
13039,relax,,1.422
13042,relax,,2.175
13044,relax,,2.84
13047,relax,,2.776
13050,relax,,2.18
13053,relax,,1.564
13056,relax,,1.178
13059,relax,,1.305
13062,relax,,2.009
13065,relax,,2.752
13067,relax,,2.849
13070,relax,,2.273
13073,relax,,1.637
13075,relax,,1.202
13078,relax,,1.266
13081,relax,,1.931
13084,relax,,2.722
13086,relax,,2.908
13089,relax,,2.419
13092,relax,,1.764
13095,relax,,1.285
13097,relax,,1.266
13101,relax,,1.901
13104,relax,,2.757
13107,relax,,3.035
13109,relax,,2.605
13112,relax,,1.921
13115,relax,,1.383
13117,relax,,1.285
13120,relax,,1.843
13123,relax,,2.727
13126,relax,,3.109
13128,relax,,2.752
13131,relax,,2.063
13134,relax,,1.476
13137,relax,,1.295
13139,relax,,1.745
13143,relax,,2.62
13146,relax,,3.123
13149,relax,,2.864
13151,relax,,2.19
13154,relax,,1.564
13157,relax,,1.281
13160,relax,,1.632
13162,relax,,2.493
13165,relax,,3.138
13168,relax,,2.937
13170,relax,,2.278
13173,relax,,1.632
13176,relax,1.34,1.295
13179,relax,,1.569
13181,relax,,2.4
13185,relax,,3.099
13188,relax,,3.03
13191,relax,,2.4
13193,relax,,1.735
13196,relax,,1.32
13199,relax,,1.466
13201,relax,,2.199
13204,relax,,2.928
13207,relax,,2.962
13210,relax,,2.375
13212,relax,,1.711
13215,relax,,1.271
13218,relax,,1.359
13221,relax,,2.067
13223,relax,,2.859
13227,relax,,2.996
13230,relax,,2.468
13233,relax,,1.799
13235,relax,,1.31
13238,relax,,1.305
13241,relax,,1.955
13244,relax,,2.761
13246,relax,,3.035
13249,relax,,2.6
13252,relax,,1.911
13254,relax,,1.373
13257,relax,,1.261
13260,relax,,1.794
13263,relax,,2.649
13265,relax,,3.021
13268,relax,,2.654
13272,relax,,1.975
13275,relax,,1.413
13277,relax,,1.237
13280,relax,,1.711
13283,relax,,2.566
13286,relax,,3.006
13288,relax,,2.713
13291,relax,,2.038
13294,relax,,1.457
13296,relax,,1.217
13299,relax,,1.603
13302,relax,,2.434
13305,relax,,2.977
13307,relax,,2.747
13310,relax,,2.092
13314,relax,,1.486
13317,relax,,1.193
13319,relax,,1.491
13322,relax,,2.302
13325,relax,,2.918
13328,relax,,2.791
13330,relax,,2.17
13333,relax,,1.549
13336,relax,,1.197
13338,relax,,1.422
13341,relax,,2.18
13344,relax,,2.889
13347,relax,,2.889
13349,relax,,2.292
13352,relax,,1.647
13356,relax,,1.237
13359,relax,,1.349
13361,relax,,2.053
13364,relax,,2.83
13367,relax,,2.937
13370,relax,,2.439
13372,relax,,1.735
13375,relax,,1.276
13378,relax,,1.315
13379,relax,1.63,
13381,relax,,1.999
13383,relax,,2.84
13386,relax,,3.045
13389,relax,,2.571
13391,relax,,1.862
13394,relax,,1.334
13398,relax,,1.285
13401,relax,,1.872
13403,relax,,2.722
13406,relax,,3.006
13409,relax,,2.571
13412,relax,,1.891
13414,relax,,1.354
13417,relax,,1.217
13420,relax,,1.711
13423,relax,,2.566
13425,relax,,2.977
13428,relax,,2.644
13431,relax,,1.979
13433,relax,,1.408
13436,relax,,1.232
13440,relax,,1.657
13443,relax,,2.522
13445,relax,,3.055
13448,relax,,2.81
13451,relax,,2.141
13454,relax,,1.52
13456,relax,,1.227
13459,relax,,1.564
13462,relax,,2.385
13465,relax,,2.981
13467,relax,,2.82
13470,relax,,2.175
13473,relax,,1.559
13475,relax,,1.227
13478,relax,,1.486
13481,relax,,2.297
13485,relax,,2.991
13487,relax,,2.937
13490,relax,,2.326
13493,relax,,1.667
13496,relax,,1.276
13498,relax,,1.461
13501,relax,,2.268
13504,relax,,3.079
13507,relax,,3.152
13509,relax,,2.615
13512,relax,,1.921
13515,relax,,1.476
13518,relax,,1.613
13520,relax,,2.424
13523,relax,,3.275
13527,relax,,3.436
13529,relax,,2.923
13532,relax,,2.229
13535,relax,,1.667
13538,relax,,1.696
13540,relax,,2.449
13543,relax,,3.304
13546,relax,,3.573
13549,relax,,3.138
13551,relax,,2.4
13554,relax,,1.808
13557,relax,,1.716
13560,relax,,2.37
13562,relax,,3.24
13565,relax,,3.597
13569,relax,,3.231
13571,relax,,2.502
13574,relax,,1.852
13577,relax,,1.632
13580,relax,,2.107
13582,relax,1.44,2.908
13585,relax,,3.25
13588,relax,,2.835
13591,relax,,2.107
13593,relax,,1.51
13596,relax,,1.32
13599,relax,,1.823
13602,relax,,2.786
13604,relax,,3.446
13607,relax,,3.363
13611,relax,,2.761
13613,relax,,2.116
13616,relax,,1.852
13619,relax,,2.278
13622,relax,,3.138
13624,relax,,3.666
13627,relax,,3.431
13630,relax,,2.688
13633,relax,,1.931
13635,relax,,1.466
13638,relax,,1.603
13641,relax,,2.346
13644,relax,,3.06
13646,relax,,3.045
13649,relax,,2.439
13652,relax,,1.76
13655,relax,,1.305
13658,relax,,1.364
13661,relax,,2.019
13664,relax,,2.761
13666,relax,,2.791
13669,relax,,2.243
13672,relax,,1.623
13675,relax,,1.168
13677,relax,,1.178
13680,relax,,1.76
13683,relax,,2.502
13686,relax,,2.669
13688,relax,,2.19
13691,relax,,1.593
13694,relax,,1.129
13698,relax,,1.065
13700,relax,,1.598
13703,relax,,2.346
